Date,Close,High,Low,Open,Volume
2015-01-28,28.828256607055664,29.474813782451893,28.820176029719107,29.15961885510344,8297300
2015-01-29,28.884822845458984,28.933312458490665,28.416069366072602,28.658526680267066,12999700
2015-01-30,28.480731964111328,28.909073407230043,28.456484069756165,28.65853238564426,11748600
2015-02-02,28.90097999572754,28.917144225505627,28.197852956944505,28.48072235354364,7538500
2015-02-03,29.1434383392334,29.216175826687007,28.892897419557336,28.957554334187822,5381100
2015-02-04,29.111112594604492,29.43438794884683,29.022210870209054,29.022210870209054,7244800
2015-02-05,29.305078506469727,29.313162163420483,29.03029274736828,29.103030244866066,7104500
2015-02-06,29.022205352783203,29.32123584643674,28.941387300339894,29.305071619345863,7486800
2015-02-09,28.86056137084961,29.22424871245445,28.626184741480866,28.626184741480866,7487700
2015-02-10,28.94139862060547,29.103034788715167,28.698938202416354,28.71510243582978,10507100
2015-02-11,29.693017959594727,30.266834361429527,29.297001955940768,29.434393312853793,18260800
2015-02-12,29.88698387145996,30.08903216946849,29.490970933850168,29.88698387145996,11406800
2015-02-13,29.725337982177734,30.03245218985063,29.54753761606115,30.016287959656093,7604100
2015-02-17,30.02437400817871,30.03245458241389,29.58794900719297,29.74150458175673,11537000
2015-02-18,29.854650497436523,30.105191455676756,29.773832424719984,29.8708147285822,17922000
2015-02-19,29.895065307617188,30.01629242760347,29.676852792027326,29.862736842415995,7370300
2015-02-20,29.87889289855957,29.959710956434296,29.66876101526722,29.93546615567414,9729400
2015-02-23,29.895065307617188,29.983963962402274,29.701097599422155,29.701097599422155,7011900
2015-02-24,29.911224365234375,29.99204552258478,29.78191359648564,29.895063216776208,13505100
2015-02-25,29.62835693359375,29.983960763836134,29.628356933593754,29.830405195029336,8248500
2015-02-26,29.676851272583008,29.838487424289003,29.547540501411028,29.68493184696352,8769000
2015-02-27,29.854650497436523,29.91122376494047,29.62027685335382,29.814241461078254,16403600
2015-03-02,29.81424903869629,29.911231367207627,29.733430945438947,29.85465808532496,7019000
2015-03-03,29.61219024658203,29.806157917997048,29.579861787510936,29.74150099985486,6212000
2015-03-04,29.450559616088867,29.539461362934446,29.32124882513506,29.499052318826212,7404700
2015-03-05,29.507125854492188,29.571782776049158,29.402062981479673,29.563702202360393,6417300
2015-03-06,28.464553833007812,29.40205743773607,28.29483098742778,29.353564755711613,13454500
2015-03-09,28.626197814941406,28.804001281597085,28.46456166308567,28.472642237473668,8080400
2015-03-10,27.88265609741211,28.585783083581926,27.87457552463351,28.33524524829767,12835900
2015-03-11,27.75335121154785,27.939235254815653,27.64020467069023,27.769515443529226,11490000
2015-03-12,28.286752700805664,28.416063446974608,27.874575660833216,27.92306526376446,9737600
2015-03-13,27.890745162963867,28.327170218172945,27.696780527101367,28.108957690568406,9940000
2015-03-16,28.052383422851562,28.254431709820555,27.906908409592916,28.068547655770544,11929000
2015-03-17,27.769515991210938,27.99580907738922,27.704859062010243,27.88266253430008,9022600
2015-03-18,28.302919387817383,28.416065915166584,27.454317349686736,27.793756931734336,12694900
2015-03-19,28.01197624206543,28.343335331376448,27.93115815511636,28.27868147841967,7751500
2015-03-20,28.076627731323242,28.504969058479762,28.06046350046672,28.181690607372932,19649900
2015-03-23,28.529212951660156,28.771670240737098,27.987725108822033,28.16552547653889,13589900
2015-03-24,28.294841766357422,28.79592375579744,28.246352148871956,28.6666129708157,8390700
2015-03-25,28.94139862060547,29.474805991199414,28.690857627215784,28.771675711270632,23701300
2015-03-26,28.35140609741211,29.119186823326245,28.238256510919495,28.989876093202824,18564000
2015-03-27,28.854646682739258,28.968279116235724,28.213431555150216,28.456933165501614,16697900
2015-03-30,29.625730514526367,29.666313087761647,28.984515330152608,29.09814777371214,14393100
2015-03-31,29.29294776916504,29.61761453989424,29.24424682468012,29.54456467129276,10292200
2015-04-01,29.463396072387695,29.471514444495742,29.163081325676863,29.398464576782107,11030700
2015-04-02,29.731246948242188,29.763711148278148,29.30106301305893,29.463396398245905,11212700
2015-04-06,30.03154945373535,30.137066575522947,29.52020058257295,29.53643422409801,7198200
2015-04-07,30.03154945373535,30.153300217048002,29.88544977626038,29.93415070083555,6642300
2015-04-08,30.34810447692871,30.380571767204536,29.990973572648294,30.072138702086637,10971300
2015-04-09,30.339984893798828,30.37244908321308,30.13706900276854,30.250701406345375,8107100
2015-04-10,30.356224060058594,30.55102161699137,30.16953868164195,30.372454609593543,7331500
2015-04-13,30.234477996826172,30.37245936322826,30.218244348499134,30.33999516282601,8947300
2015-04-14,30.413036346435547,30.477967824947928,30.072136021429976,30.112718582531585,6829900
2015-04-15,30.477975845336914,30.63219395285739,30.315642461960934,30.396810701774804,6645000
2015-04-16,30.283172607421875,30.445502864233696,30.25070531755904,30.364337735827785,6393900
2015-04-17,30.007204055786133,30.07213553324443,29.771820870466662,29.990970412358838,7962700
2015-04-20,30.0234375,30.15330355030579,29.966618200256026,30.072135333707877,8323000
2015-04-21,29.650070190429688,30.14518547971295,29.560786699411278,30.112718192751547,19475100
2015-04-22,29.893573760986328,29.934156324297586,29.577022336155853,29.731240411490187,6069800
2015-04-23,29.87734031677246,29.95850544393928,29.723122240403924,29.828639382721693,20404500
2015-04-24,29.885446548461914,29.917913828005375,29.568898313538664,29.568898313538664,5066600
2015-04-27,29.869226455688477,30.047793477915253,29.739360374864894,29.877344827381478,8815700
2015-04-28,29.869226455688477,29.885460102822876,29.609494294041312,29.76370929744069,8316100
2015-04-29,31.411376953125,31.533124616048678,30.640296036273334,30.753928426835603,25065400
2015-04-30,31.143531799316406,31.71981531465241,31.10294923813101,31.492547398762497,15768800
2015-05-01,31.370800018310547,31.39514893600685,31.17599938798717,31.27339815502337,8565100
2015-05-04,31.34644889831543,31.48443332711521,31.23281648415741,31.249050128501565,5774800
2015-05-05,31.102954864501953,31.39515431189574,30.97308878746599,31.289637156725426,8718800
2015-05-06,31.20846939086914,31.216584665390275,30.90815469356724,31.184117374803247,10249200
2015-05-07,31.638654708862305,31.752287146023804,31.013673208222375,31.18412186396462,12138600
2015-05-08,32.01201248168945,32.12564799084376,31.83344858837761,31.89838006878618,10479600
2015-05-11,31.9227294921875,32.16622794239567,31.906495849340185,31.9227294921875,7198600
2015-05-12,31.906503677368164,31.99578409055653,31.581836933268793,31.74417030531848,6415500
2015-05-13,31.906503677368164,32.1337685404868,31.6711204427087,31.947086246317703,9561900
2015-05-14,32.50712966918945,32.580179524024764,32.07694891085443,32.09318255595686,12284500
2015-05-15,32.8317985534668,32.88049639574854,32.41784831656352,32.612648974444724,9836700
