Date,Close,High,Low,Open,Volume
2015-01-28,49.01253890991211,51.35410817269627,48.860177731130314,51.35410817269627,5693400
2015-01-29,49.10073471069336,49.71018536477791,47.897874958665504,49.49367024232922,4088100
2015-01-30,50.1753044128418,50.57625778232849,48.00213788439149,48.35497574828845,5588200
2015-02-02,53.11027145385742,53.11027145385742,51.06540738285411,51.346073440937,4331900
2015-02-03,54.5777587890625,54.8744664202501,53.76783756441194,54.04048285950741,5681000
2015-02-04,53.976322174072266,54.722095430867526,52.93384744093597,53.47112330387966,6044700
2015-02-05,54.826351165771484,55.387683284501186,54.200858938822506,54.537664328121565,3797900
2015-02-06,54.794288635253906,55.18722122209079,54.01643812391966,55.034856984759756,5016200
2015-02-09,53.904170989990234,55.34759942299041,53.872093986848526,55.09098951591953,4410100
2015-02-10,53.12631607055664,53.6475566216538,51.346082311641986,53.6475566216538,7653300
2015-02-11,51.9234504699707,52.131947891478795,50.68049589678142,51.923450469970696,6323500
2015-02-12,51.787132263183594,54.184831402969145,51.17768150391862,52.909802782441545,7348200
2015-02-13,53.767845153808594,53.79991603700186,52.252242023336464,52.81357425015488,5850600
2015-02-17,53.55934524536133,53.599436906543204,52.524884945099544,53.326791585482745,4554900
2015-02-18,52.72537612915039,53.91220097579266,52.468766178263394,52.76547391943991,6854400
2015-02-19,53.4310417175293,53.5593497273977,50.70456074748346,50.94513214792408,5818000
2015-02-20,53.10226058959961,53.928223479616776,52.773475918704506,53.471136923099394,4509000
2015-02-23,53.10226058959961,53.2786810356348,51.9956254710379,52.3404455833624,4102500
2015-02-24,53.65559387207031,54.064561988018454,53.24661963805803,53.65559387207031,2785900
2015-02-25,54.393333435058594,54.529656106991034,53.310760603605864,53.76784718213313,2746200
2015-02-26,52.71733093261719,53.88009901380102,52.34043390347695,53.88009901380102,3952900
2015-02-27,52.797523498535156,53.17442055009426,52.4607242210803,52.92583148121968,4080000
2015-03-02,52.7574348449707,52.81356806107444,51.75505161593127,52.49280420416949,3882700
2015-03-03,53.503211975097656,53.96831929441879,52.83762799586867,53.00602765602382,3388200
2015-03-04,53.3508415222168,53.55131815870074,52.52487875879279,53.35886230073336,2986700
2015-03-05,52.46874237060547,53.455090054373144,52.24420953021895,53.455090054373144,3790500
2015-03-06,50.62437057495117,52.484790805915274,50.27152967093156,51.891381563933464,6164700
2015-03-09,49.24508285522461,50.68851408448105,49.2370651354145,50.54417065565232,3258700
2015-03-10,48.234676361083984,49.13281076896058,48.234676361083984,48.531380904403576,3293700
2015-03-11,49.04461669921875,49.28518811237115,47.978082312598225,48.266766172962214,3452500
2015-03-12,48.2507209777832,49.35735299561559,48.170531537533044,49.34131449575935,3322300
2015-03-13,47.60117721557617,47.72948215177593,46.67096566337016,47.68136665356441,3565500
2015-03-16,47.978065490722656,53.7277334029751,46.16575515840109,47.11200503619085,3817700
2015-03-17,47.38465881347656,47.92193474103022,47.03182102787554,47.72947887944085,2412500
2015-03-18,49.317264556884766,49.6620847001351,46.65493442227627,47.03183156932464,3217300
2015-03-19,48.01818084716797,48.61961095727116,47.61722744043251,48.194598265989995,2816200
2015-03-20,47.75353240966797,49.07667938450493,47.75353240966797,48.24269587380806,6723800
2015-03-23,47.05589294433594,48.467247616618934,47.04787216299259,47.7695895323049,3309100
2015-03-24,47.336551666259766,47.512972119687014,46.67898841497985,47.24032371849549,3564600
2015-03-25,47.978065490722656,48.322882457956155,47.21625373365051,47.82570130388998,3069100
2015-03-26,47.96204376220703,49.23707561556511,47.77760557700825,48.90027319026581,3517100
2015-03-27,47.64125442504883,48.15447398122503,47.216245053658504,47.55304424026295,3373800
2015-03-30,48.77996826171875,49.060634280876435,48.09032826146822,48.35495578538402,3159900
2015-03-31,48.3790397644043,48.77197239189142,47.913932341954684,48.00214258131801,2740800
2015-04-01,48.61959457397461,49.405462619279135,48.54742286272059,48.86016592514445,2448600
2015-04-02,49.2691535949707,49.38944084079097,48.22667534764474,48.29884708333056,2275900
2015-04-06,51.9956169128418,52.12392489540763,49.39744144649712,49.59791808071022,4577500
2015-04-07,52.47676467895508,53.390937623222584,51.60268338989085,51.93146800008838,4024600
2015-04-08,52.324424743652344,53.398977043096444,52.011681544974486,52.909819467215335,4311200
2015-04-09,53.302738189697266,53.72774775273187,52.45271906362807,52.500831506820674,3848900
2015-04-10,54.401344299316406,54.665974962637705,53.41500254411841,53.56736676567835,3526000
2015-04-13,54.136695861816406,54.75416101899694,53.743757371005636,54.553684444605146,3271100
2015-04-14,55.98109436035156,56.09336078803225,54.51361002193645,54.529645461007355,3333900
2015-04-15,57.25613784790039,57.63303496423316,56.13346727871363,56.2056359428306,4533400
2015-04-16,56.783016204833984,57.55284596686906,56.398104382848,56.82311399040311,3321300
2015-04-17,56.43818283081055,56.79102368337087,55.884871451550204,56.30988095955513,2799900
2015-04-20,56.87276077270508,57.60510012346757,56.54281020116826,56.655476848997594,2366100
2015-04-21,55.02180099487305,56.97738074970269,54.901084982378094,56.87275734026705,2401600
2015-04-22,54.563087463378906,55.5288033261458,53.99169872171841,55.391994704563636,3090900
2015-04-23,55.00570297241211,55.7219435454264,54.76427708413143,54.82865363708336,2252800
2015-04-24,53.37202835083008,54.72403414591217,52.96964574681601,54.63550948183937,2972100
2015-04-27,53.693939208984375,54.17679713772411,53.4766491501349,53.87903178072996,2544700
2015-04-28,53.75027084350586,54.16070283298621,53.283505533106364,53.669795547888725,2272900
2015-04-29,55.174713134765625,55.36786124893786,53.62151568756507,53.7019971384065,5288000
2015-04-30,55.04593276977539,55.721932490694854,54.12045169862777,55.456364680259526,2921300
2015-05-01,55.11033630371094,55.4322375460311,54.01585488817903,55.0781449515044,2764800
2015-05-04,55.16666030883789,55.66561083400703,54.61941969358636,55.1264195904145,3206400
2015-05-05,54.67575454711914,56.44623568965722,54.3055632587656,55.738044460616344,6024900
2015-05-06,54.19289779663086,55.63342856506612,53.80661385217054,55.04595327540321,4411600
2015-05-07,52.37412643432617,53.29155837176677,51.62569447063812,53.275459627673065,4798600
2015-05-08,52.74431610107422,53.0018407397725,51.56131018147312,52.905266697808756,3391100
2015-05-11,50.804840087890625,52.671892482951414,50.796790714801304,52.671892482951414,4614800
2015-05-12,51.21525573730469,51.59349635556389,50.909444108287985,51.09454280185756,3657500
2015-05-13,50.45878219604492,51.73835907666487,50.10468351842945,51.649834407261004,3599400
2015-05-14,50.4024543762207,51.14283701945332,50.23345132075573,50.64388336553846,2777700
2015-05-15,51.038211822509766,51.43254815459783,49.97592191435464,50.169066929444604,3334400
2015-05-18,51.32793045043945,51.42450449792005,50.61973918853123,50.92554779574504,2398600
2015-05-19,50.03225326538086,50.95773451506647,49.91958662349268,50.76459257752552,2475100
2015-05-20,49.58159637451172,50.29783708338937,49.25164268604214,50.25759942770993,2678100
2015-05-21,50.03225326538086,50.39439823568983,49.581586697828136,49.95982734125481,2890500
2015-05-22,50.321983337402344,50.68412840915237,49.49307589423631,49.58160058621261,2537300
2015-05-26,49.420623779296875,49.83910199216213,48.94581225603968,49.597673080491646,2742300
2015-05-27,48.905582427978516,49.774727262817386,48.108863515268524,49.32406070769192,3257600
2015-05-28,48.11692428588867,48.85730698467538,47.34435023412783,48.71244896622817,4110800
2015-05-29,48.15714645385742,48.728528970666716,48.04447982462014,48.44686239757352,4057800
2015-06-01,47.37653732299805,48.31006504616276,47.22363300512959,48.19739838352955,4232600
2015-06-02,47.964012145996094,48.21349050194374,47.21558014808925,47.883536841463865,3734400
2015-06-03,47.4409065246582,48.293955624620665,47.33628619487463,47.76281074485586,2292600
2015-06-04,46.87757873535156,47.279961385440416,46.68443371253707,47.12705708358361,3108700
2015-06-05,47.7628173828125,48.02034202273493,46.539576878148885,46.6120028050622,3539700
2015-06-08,46.84538269042969,47.80305526639596,46.459095753460986,47.489194252044186,2857700
2015-06-09,47.13510513305664,47.803061830533785,47.127058830528426,47.440916818042325,3578200
2015-06-10,47.4489631652832,47.9720618582567,47.15120085248124,47.891583483218255,3907100
2015-06-11,46.79710006713867,47.5857696361906,46.451050767359106,47.40872030050735,2996900
2015-06-12,46.82124328613281,46.89367228266088,46.26595635937484,46.515431626354754,3502000
2015-06-15,46.65223693847656,47.50528603656873,46.2015673472654,46.32228334828451,2773800
2015-06-16,47.52138137817383,47.5535727208802,46.43494965628487,46.4993292717622,2198300
2015-06-17,46.41081237792969,48.39053730644578,46.27400375344527,48.02034294326692,3356400
2015-06-18,46.05671310424805,46.99829000662524,45.97623781034106,46.70052466531092,2297300
2015-06-19,45.50143051147461,46.22571743493965,45.115143538306064,45.92795513540189,4779200
2015-06-22,46.29814147949219,46.37861984233289,45.22780534816379,45.67042559901291,3742800
2015-06-23,47.36043930053711,47.42482200167284,46.274007313329065,46.44300729890611,3594300
2015-06-24,47.247772216796875,47.80306226430121,47.07877223274605,47.40067959564526,2996600
2015-06-25,46.51542663574219,47.48114546252644,46.3625223572261,47.304096141134266,2640700
2015-06-26,47.062679290771484,47.10291694598666,46.06477193371552,46.539583633101664,3806900
2015-06-29,46.04063415527344,46.65225766290098,45.791158811581006,46.21768355010301,3474200
2015-06-30,46.37862777709961,46.64419874507048,45.992340779182584,46.507390109738616,2885600
