Date,return,prev_day_return,prev_2day_return,prev_week_return,Target
2015-05-11,0.01681226890328258,-0.0043587334527513955,0.012546430812263143,0.005533846469451875,positive
2015-05-12,0.018573996119431113,0.0010629737254028715,-0.0043587334527513955,0.01367849986597669,positive
2015-05-13,0.019054562723415103,0.007747103754241369,0.0010629737254028715,0.023281263485218417,positive
2015-05-14,0.010003757975065364,0.011406698582679509,0.007747103754241369,0.02862391798927799,positive
2015-05-15,-0.0003999011459320245,0.0009193988962541422,0.011406698582679509,0.01681226890328258,neutral
2015-05-18,-0.007973873475668913,-0.0026336870794528844,0.0009193988962541422,0.018573996119431113,negative
2015-05-19,-0.013942457160159072,0.0015352785706965744,-0.0026336870794528844,0.019054562723415103,negative
2015-05-20,-0.0066321361347143615,-0.0012032730022485394,0.0015352785706965744,0.010003757975065364,negative
2015-05-21,-0.0063618492082755385,0.0009885883116409477,-0.0012032730022485394,-0.0003999011459320245,negative
2015-05-22,-0.01838879118444703,-0.006664569773044637,0.0009885883116409477,-0.007973873475668913,negative
2015-05-26,-0.012423624647695974,-0.008634400310276957,-0.006664569773044637,-0.013942457160159072,negative
2015-05-27,-0.0031960784561878564,0.008960346669231622,-0.008634400310276957,-0.0066321361347143615,neutral
2015-05-28,-0.005340849794538083,-0.0009315089284371858,0.008960346669231622,-0.0063618492082755385,negative
2015-05-29,-0.01566460024454297,-0.011127322959319619,-0.0009315089284371858,-0.01838879118444703,negative
2015-06-01,-0.012571693201423817,-0.0006281561553670434,-0.011127322959319619,-0.012423624647695974,negative
2015-06-02,-0.015033373706908826,0.0006285509835364245,-0.0006281561553670434,-0.0031960784561878564,negative
2015-06-03,-0.013200563531297838,0.00678941898094898,0.0006285509835364245,-0.005340849794538083,negative
2015-06-04,-0.006992776051934935,-0.011301024739109766,0.00678941898094898,-0.01566460024454297,negative
2015-06-05,0.009535607861519413,-0.008020159213784295,-0.011301024739109766,-0.012571693201423817,positive
2015-06-08,0.006111366754814274,-0.0031196121616254846,-0.008020159213784295,-0.015033373706908826,positive
2015-06-09,-0.004598009708405182,0.0024905046186067814,-0.0031196121616254846,-0.013200563531297838,neutral
2015-06-10,-0.0031211981656869003,0.013122960041603182,0.0024905046186067814,-0.006992776051934935,neutral
2015-06-11,-0.013141567995240133,0.005155649335202517,0.013122960041603182,0.009535607861519413,negative
2015-06-12,-0.0015012923496000585,-0.01138485296147529,0.005155649335202517,0.006111366754814274,neutral
2015-06-15,0.005758020176553913,-0.01373073108437095,-0.01138485296147529,-0.004598009708405182,positive
2015-06-16,0.024443381176606715,0.003977832917249735,-0.01373073108437095,-0.0031211981656869003,positive
2015-06-17,0.02140698462788171,0.002939308103425242,0.003977832917249735,-0.013141567995240133,positive
2015-06-18,0.0037591188068299974,0.01701174585886034,0.002939308103425242,-0.0015012923496000585,neutral
2015-06-19,-0.02317990779409973,-0.004197396167134548,0.01701174585886034,0.005758020176553913,negative
2015-06-22,-0.011701784727664033,0.004592560366699638,-0.004197396167134548,0.024443381176606715,negative
2015-06-23,-0.03588403554702613,0.0010020951821245738,0.004592560366699638,0.02140698462788171,negative
2015-06-24,-0.034659769693558884,-0.01438947327603246,0.0010020951821245738,0.0037591188068299974,negative
2015-06-25,-0.011997143262592491,-0.010282956586998293,-0.01438947327603246,-0.02317990779409973,negative
2015-06-26,-0.0034635886408608263,0.007503780874442478,-0.010282956586998293,-0.011701784727664033,neutral
2015-06-29,-0.012795311340334736,-0.019988389887630742,0.007503780874442478,-0.03588403554702613,negative
2015-06-30,0.009613317347216155,0.002273200245793916,-0.019988389887630742,-0.034659769693558884,positive
2015-07-01,-0.010304578017156563,0.008749024915928993,0.002273200245793916,-0.011997143262592491,negative
2015-07-02,-0.012206730327462223,-0.0017345962331493103,0.008749024915928993,-0.0034635886408608263,negative
2015-07-06,-0.002767275179608397,-0.0019306419872061609,-0.0017345962331493103,-0.012795311340334736,neutral
2015-07-07,0.008963056451740892,0.002256962603870649,-0.0019306419872061609,0.009613317347216155,positive
2015-07-08,0.008685579958843004,-0.017499887515631918,0.002256962603870649,-0.010304578017156563,positive
2015-07-09,0.021544224275913626,0.006810252394966909,-0.017499887515631918,-0.012206730327462223,positive
2015-07-10,0.02224391581590246,0.007804931716494545,0.006810252394966909,-0.002767275179608397,positive
2015-07-13,0.011229106273610956,0.00980953086230274,0.007804931716494545,0.008963056451740892,positive
2015-07-14,0.00415434772489065,0.0019813303642284286,0.00980953086230274,0.008685579958843004,neutral
2015-07-15,-0.006506080710377171,-0.004975053475242408,0.0019813303642284286,0.021544224275913626,negative
2015-07-16,-0.003782253357487275,0.007499852119808859,-0.004975053475242408,0.02224391581590246,neutral
2015-07-17,-0.04880078646433206,-0.0030542959168428085,0.007499852119808859,0.011229106273610956,negative
2015-07-20,-0.04697150451249987,0.0027447039435308795,-0.0030542959168428085,0.00415434772489065,negative
2015-07-21,-0.05352599054159013,-0.008656028613525768,0.0027447039435308795,-0.006506080710377171,negative
2015-07-22,-0.029853321535474375,-0.0022470285588042094,-0.008656028613525768,-0.003782253357487275,negative
2015-07-23,-0.025480950897212917,-0.03802851314035405,-0.0022470285588042094,-0.04880078646433206,negative
2015-07-24,0.013846423786829432,-0.0011370374104389125,-0.03802851314035405,-0.04697150451249987,positive
2015-07-27,0.013460312071624791,-0.004151707007308603,-0.0011370374104389125,-0.05352599054159013,positive
2015-07-28,0.009481448080336907,0.016138902331560567,-0.004151707007308603,-0.029853321535474375,positive
2015-07-29,-0.004698760789243472,0.0022497613528742466,0.016138902331560567,-0.025480950897212917,neutral
2015-07-30,-0.0029052636983568636,0.0007924961913006179,0.0022497613528742466,0.013846423786829432,neutral
2015-07-31,-0.015240556333524946,-0.0015174428472892743,0.0007924961913006179,0.013460312071624791,negative
2015-08-03,-0.01618874648401636,-0.00806142588487846,-0.0015174428472892743,0.009481448080336907,negative
2015-08-04,0.007460788291460796,0.0018651760506385173,-0.00806142588487846,-0.004698760789243472,positive
2015-08-05,-0.012766027807126101,0.004055779431133111,0.0018651760506385173,-0.0029052636983568636,negative
2015-08-06,-0.0164889500494787,-0.011588542297970239,0.004055779431133111,-0.015240556333524946,negative
2015-08-07,-0.012461383783286428,-0.002478846499946563,-0.011588542297970239,-0.01618874648401636,negative
2015-08-10,-0.0040969116906199865,0.015783479039551462,-0.002478846499946563,0.007460788291460796,neutral
2015-08-11,-0.013224215209208023,-0.018249296797402503,0.015783479039551462,-0.012766027807126101,negative
2015-08-12,-0.0011446782705053504,0.00026942108134520026,-0.018249296797402503,-0.0164889500494787,neutral
2015-08-13,-0.01100733624094874,-0.007540908420995529,0.00026942108134520026,-0.012461383783286428,negative
2015-08-14,-0.02070815531506154,0.005970177885814332,-0.007540908420995529,-0.0040969116906199865,negative
2015-08-17,-0.035076316043974654,0.0064739747000277514,0.005970177885814332,-0.013224215209208023,negative
2015-08-18,-0.06496607897745832,-0.0062312739935218575,0.0064739747000277514,-0.0011446782705053504,negative
2015-08-19,-0.06548536517751224,-0.00960719965021084,-0.0062312739935218575,-0.01100733624094874,negative
2015-08-20,-0.021594854553829812,-0.017275728949666225,-0.00960719965021084,-0.02070815531506154,negative
2015-08-21,0.0038366751054512704,-0.008789407096747026,-0.017275728949666225,-0.035076316043974654,neutral
2015-08-24,0.014919984701433187,-0.024702862393625735,-0.008789407096747026,-0.06496607897745832,positive
2015-08-25,0.025689130385422088,-0.006783179516795301,-0.024702862393625735,-0.06548536517751224,positive
2015-08-26,0.00624832698342237,0.036907690652847824,-0.006783179516795301,-0.021594854553829812,positive
2015-08-27,-0.01036993339449177,0.008268067055939632,0.036907690652847824,0.0038366751054512704,negative
2015-08-28,-0.01501057647886228,0.0021544985687931284,0.008268067055939632,0.014919984701433187,negative
2015-08-31,-0.030303375388925025,-0.014354148092615926,0.0021544985687931284,0.025689130385422088,negative
2015-09-01,0.009075369755170426,-0.02560850618796462,-0.014354148092615926,0.00624832698342237,positive
2015-09-02,0.01703943022560961,0.019783088773718926,-0.02560850618796462,-0.01036993339449177,positive
2015-09-03,-0.003256532191739381,0.0035400253457436026,0.019783088773718926,-0.01501057647886228,neutral
2015-09-04,-0.003386202767088231,-0.013404802736840082,0.0035400253457436026,-0.030303375388925025,neutral
2015-09-08,0.006936587290851115,0.025672284731323325,-0.013404802736840082,0.009075369755170426,positive
2015-09-09,0.0011853567795423459,-0.017918185909427398,0.025672284731323325,0.01703943022560961,neutral
2015-09-10,0.02371177491755727,-0.0005676258873715812,-0.017918185909427398,-0.003256532191739381,positive
2015-09-11,0.015414034110378116,0.0034094705774656564,-0.0005676258873715812,-0.003386202767088231,positive
2015-09-14,-0.011609856566062504,-0.0031857839737086113,0.0034094705774656564,0.006936587290851115,negative
2015-09-15,-0.0054683436657506634,0.01981404319654967,-0.0031857839737086113,0.0011853567795423459,negative
2015-09-16,-0.03885814934346987,0.0041784073339110606,0.01981404319654967,0.02371177491755727,negative
2015-09-17,-0.0453539367171516,-0.00866856894369028,0.0041784073339110606,0.015414034110378116,negative
2015-09-18,-0.03756566038708786,-0.02329493464611132,-0.00866856894369028,-0.011609856566062504,negative
2015-09-21,-0.00043008389239751477,0.0030080731864512433,-0.02329493464611132,-0.0054683436657506634,neutral
2015-09-22,-0.011853872717454972,-0.014424578080979189,0.0030080731864512433,-0.03885814934346987,negative
2015-09-23,0.025576288026708083,-0.0026082385860723978,-0.014424578080979189,-0.0453539367171516,positive
2015-09-24,0.029856352961243227,-0.0005810028637612819,-0.0026082385860723978,-0.03756566038708786,positive
2015-09-25,0.0234046095208833,0.014391278505622829,-0.0005810028637612819,-0.00043008389239751477,positive
2015-09-28,0.02608229257354,-0.008455009318601325,0.014391278505622829,-0.011853872717454972,positive
2015-09-29,0.05737836648383299,0.022908206463119862,-0.008455009318601325,0.025576288026708083,positive
2015-09-30,0.029953901745916722,0.0015542031102306897,0.022908206463119862,0.029856352961243227,positive
2015-10-01,0.04069957146896952,-0.0068420653317494695,0.0015542031102306897,0.0234046095208833,positive
2015-10-02,0.061647653160889604,0.01704537866302691,-0.0068420653317494695,0.02608229257354,positive
2015-10-05,0.0467876250718402,0.02178765790053072,0.01704537866302691,0.05737836648383299,positive
2015-10-06,0.02556055125621426,-0.0036222304433569663,0.02178765790053072,0.029953901745916722,positive
2015-10-07,0.022772447671170815,0.012003574347248192,-0.0036222304433569663,0.04069957146896952,positive
2015-10-08,0.005286796001608307,0.013149058061376229,0.012003574347248192,0.061647653160889604,positive
2015-10-09,-0.0019401394763537416,0.0028096547392062465,0.013149058061376229,0.0467876250718402,neutral
2015-10-12,-0.00800534431142863,0.0010675409267926206,0.0028096547392062465,0.02556055125621426,negative
2015-10-13,-0.013727895852951422,-0.0063309973006190345,0.0010675409267926206,0.022772447671170815,negative
2015-10-14,0.0,-0.005297969148258197,-0.0063309973006190345,0.005286796001608307,neutral
2015-10-15,0.010113213594421522,0.0058656013390858686,-0.005297969148258197,-0.0019401394763537416,positive
2015-10-16,0.045646699103275346,-0.003284414571819716,0.0058656013390858686,-0.00800534431142863,positive
2015-10-19,0.04767981962733048,-0.004707349660216353,-0.003284414571819716,-0.013727895852951422,positive
2015-10-20,0.057702522661055466,0.00749985579155088,-0.004707349660216353,0.0,positive
2015-10-21,0.05110325734807808,0.004761664952550371,0.00749985579155088,0.010113213594421522,positive
2015-10-22,0.055132597205624245,0.0412496655093304,0.004761664952550371,0.045646699103275346,positive
2015-10-23,0.010320330768746722,-0.0013464340712190381,0.0412496655093304,0.04767981962733048,positive
2015-10-26,0.009115067191986626,0.004814187816331916,-0.0013464340712190381,0.057702522661055466,positive
2015-10-27,0.02159188400978196,0.0012138172233271405,0.004814187816331916,0.05110325734807808,positive
2015-10-28,0.012888601295290902,0.008613357158454127,0.0012138172233271405,0.055132597205624245,positive
2015-10-29,0.005250638070290581,-0.002972982489308218,0.008613357158454127,0.010320330768746722,positive
2015-10-30,0.008755920803390937,-0.0025377797584822392,-0.002972982489308218,0.009115067191986626,positive
2015-11-02,0.013039750166281117,0.01723782805806562,-0.0025377797584822392,0.02159188400978196,positive
2015-11-03,-0.015319904752587488,-0.007315857929089953,0.01723782805806562,0.012888601295290902,negative
2015-11-04,-0.00730723143788381,0.0010076325798886732,-0.007315857929089953,0.005250638070290581,negative
2015-11-05,0.0008811854365999849,0.0005036246935767874,0.0010076325798886732,0.008755920803390937,neutral
2015-11-06,-0.01691923273741991,0.0016980892553433158,0.0005036246935767874,0.013039750166281117,negative
2015-11-09,-0.022667617336425194,-0.011239350423243644,0.0016980892553433158,-0.015319904752587488,negative
2015-11-10,0.004699296829031363,0.0007619470082613766,-0.011239350423243644,-0.00730723143788381,neutral
2015-11-11,-0.003553390186727623,0.009264636206475663,0.0007619470082613766,0.0008811854365999849,neutral
2015-11-12,-0.003935202481604394,-0.01729007865833465,0.009264636206475663,-0.01691923273741991,neutral
2015-11-13,0.019965171393574233,-0.004159156721670554,-0.01729007865833465,-0.022667617336425194,positive
2015-11-16,0.027911520373296916,0.016447574012230515,-0.004159156721670554,0.004699296829031363,positive
2015-11-17,0.009369530128911618,-0.007458398275155598,0.016447574012230515,-0.003553390186727623,positive
2015-11-18,0.011185406393651842,0.008877912378933983,-0.007458398275155598,-0.003935202481604394,positive
2015-11-19,0.0015250825153281244,0.006289847657131364,0.008877912378933983,0.019965171393574233,neutral
2015-11-20,-0.0024625622285291415,0.0035992443403374264,0.006289847657131364,0.027911520373296916,neutral
2015-11-23,-0.014910276560266889,-0.0018876237433306242,0.0035992443403374264,0.009369530128911618,negative
2015-11-24,-0.011030641245809214,-0.005672795795051755,-0.0018876237433306242,0.011185406393651842,negative
2015-11-25,-0.012995161236713071,-0.0007603669372465705,-0.005672795795051755,0.0015250825153281244,negative
2015-11-27,-0.02061821866845659,0.0022832316553342835,-0.0007603669372465705,-0.0024625622285291415,negative
2015-11-30,0.0014558331073539765,-0.008924111900812881,0.0022832316553342835,-0.014910276560266889,neutral
2015-12-01,0.007471974329624098,0.002043299431059298,-0.008924111900812881,-0.011030641245809214,positive
2015-12-02,-0.0007007460389355513,-0.007647958779495312,0.002043299431059298,-0.012995161236713071,neutral
2015-12-03,0.0022478627426310016,-0.008477918880007151,-0.007647958779495312,-0.02061821866845659,neutral
2015-12-04,0.020339368642182443,0.024873453743707863,-0.008477918880007151,0.0014558331073539765,positive
2015-12-07,-0.02142547678728912,-0.0029703271130293585,0.024873453743707863,0.007471974329624098,negative
2015-12-08,-0.0007603669372465705,-0.006085382946322104,-0.0029703271130293585,-0.0007007460389355513,neutral
2015-12-09,-0.05523348871022005,-0.004719848975000107,-0.006085382946322104,0.0022478627426310016,negative
2015-12-10,-0.039089990187357815,0.00941997668749317,-0.004719848975000107,0.020339368642182443,negative
2015-12-11,-0.055040546625357734,-0.017076982254204953,0.00941997668749317,-0.02142547678728912,negative
2015-12-14,-0.051088261642582844,0.0180845105362466,-0.017076982254204953,-0.0007603669372465705,negative
2015-12-15,-0.06439158884574403,-0.060268213746132115,0.0180845105362466,-0.05523348871022005,negative
2015-12-16,0.005670755341214528,0.012286790714177043,-0.060268213746132115,-0.039089990187357815,positive
2015-12-17,0.008069125106406005,-0.007335817448669291,0.012286790714177043,-0.055040546625357734,positive
2015-12-18,0.015720598772855032,-0.01296591498207278,-0.007335817448669291,-0.051088261642582844,positive
2015-12-21,0.029267895713031233,0.0038114113462432986,-0.01296591498207278,-0.06439158884574403,positive
2015-12-22,0.036682835032506356,0.010102906336806772,0.0038114113462432986,0.005670755341214528,positive
2015-12-23,0.019735685412184623,0.014700938704120148,0.010102906336806772,0.008069125106406005,positive
2015-12-24,-0.0034399432023368703,0.0001987292041873978,0.014700938704120148,0.015720598772855032,neutral
2015-12-28,-0.028904164419531475,0.00019877209424334907,0.0001987292041873978,0.029267895713031233,negative
2015-12-29,-0.024864963962937248,0.011042959842344713,0.00019877209424334907,0.036682835032506356,negative
2015-12-30,-0.05494130959470844,-0.006409728489518596,0.011042959842344713,0.019735685412184623,negative
2015-12-31,-0.07201635176060095,-0.008360264749505797,-0.006409728489518596,-0.0034399432023368703,negative
2016-01-04,-0.06737901649623212,-0.02535846780354245,-0.008360264749505797,-0.028904164419531475,negative
2016-01-05,-0.043318283826949466,0.0043590240373621025,-0.02535846780354245,-0.024864963962937248,negative
2016-01-06,-0.04475789134069286,-0.020140903299694646,0.0043590240373621025,-0.05494130959470844,negative
2016-01-07,-0.03993357448468593,-0.024361624973731955,-0.020140903299694646,-0.07201635176060095,negative
2016-01-08,0.0014898930844453595,-0.0034048262322958767,-0.024361624973731955,-0.06737901649623212,neutral
2016-01-11,-0.01281214113620499,-0.00021364501984588724,-0.0034048262322958767,-0.043318283826949466,negative
2016-01-12,-0.01473729702046045,0.0028476720662131694,-0.00021364501984588724,-0.04475789134069286,negative
2016-01-13,-0.02768693468669592,-0.015192261783715466,0.0028476720662131694,-0.03993357448468593,negative
2016-01-14,-0.006920372043280665,0.017733717091175993,-0.015192261783715466,0.0014898930844453595,negative
2016-01-15,-0.011758149868068335,-0.01763696015375016,0.017733717091175993,-0.01281214113620499,negative
2016-01-19,-0.008075706357151491,-0.0021633697525869078,-0.01763696015375016,-0.01473729702046045,negative
2016-01-20,0.04617389279860462,-0.01033309073787203,-0.0021633697525869078,-0.02768693468669592,positive
2016-01-21,0.062718708210034,0.005841160801014267,-0.01033309073787203,-0.006920372043280665,positive
2016-01-22,0.06939595032832346,0.012775837109071375,0.005841160801014267,-0.011758149868068335,positive
2016-01-25,0.08228183525672694,-0.013976422603186434,0.012775837109071375,-0.008075706357151491,positive
2016-01-26,0.08112212833351062,0.0524095825995039,-0.013976422603186434,0.04617389279860462,positive
2016-01-27,0.021342725166972,0.00531808966841818,0.0524095825995039,0.062718708210034,positive
2016-01-28,0.047887623791647016,0.012161031629788877,0.00531808966841818,0.06939595032832346,positive
2016-01-29,0.04154227036650826,0.024979467477456385,0.012161031629788877,0.08228183525672694,positive
2016-02-01,0.016358013083177303,-0.015032985073247906,0.024979467477456385,0.08112212833351062,positive
2016-02-02,0.0347609882693094,-0.005782193413369163,-0.015032985073247906,0.021342725166972,positive
2016-02-03,0.046459698287461215,0.03144650485974143,-0.005782193413369163,0.047887623791647016,positive
2016-02-04,0.006763011255626061,0.006032016148524555,0.03144650485974143,0.04154227036650826,positive
2016-02-05,-0.01095819139152876,0.00019569503392391496,0.006032016148524555,0.016358013083177303,negative
2016-02-08,0.010440734062556967,0.0028016000842678856,0.00019569503392391496,0.0347609882693094,positive
2016-02-09,0.017892998403188143,0.005458147057519236,0.0028016000842678856,0.046459698287461215,positive
2016-02-10,0.0194624023638319,-0.007680667606149272,0.005458147057519236,0.006763011255626061,positive
2016-02-11,0.028402787477020075,-0.011676319406492053,-0.007680667606149272,-0.01095819139152876,positive
2016-02-12,0.03836208286736431,0.021835946165108533,-0.011676319406492053,0.010440734062556967,positive
2016-02-16,0.024291922952685008,0.010197523816468879,0.021835946165108533,0.017892998403188143,positive
2016-02-17,0.004115125896092087,0.0070083787623536065,0.010197523816468879,0.0194624023638319,neutral
2016-02-18,0.003830848948748855,0.0010216807750091927,0.0070083787623536065,0.028402787477020075,neutral
2016-02-19,0.014096019630068568,-0.0021051595495152897,0.0010216807750091927,0.03836208286736431,positive
2016-02-22,0.01163331076095453,0.007989721031955943,-0.0021051595495152897,0.024291922952685008,positive
2016-02-23,-0.0052628554030849095,-0.00970163771002397,0.007989721031955943,0.004115125896092087,negative
2016-02-24,0.021899065486269853,0.006723282700676458,-0.00970163771002397,0.003830848948748855,positive
2016-02-25,0.013929635028367748,0.011258124912602696,0.006723282700676458,0.014096019630068568,positive
2016-02-26,0.0024530154334421184,-0.0045285242274646365,0.011258124912602696,0.01163331076095453,neutral
2016-02-29,0.011372734500099568,-0.008845590376867496,-0.0045285242274646365,-0.0052628554030849095,positive
2016-03-01,0.023586536410616254,0.017339079447751038,-0.008845590376867496,0.021899065486269853,positive
2016-03-02,0.0038223150741141243,-0.0011277971787405638,0.017339079447751038,0.013929635028367748,neutral
2016-03-03,0.0042654293120860665,-0.0001882559909153203,-0.0011277971787405638,0.0024530154334421184,neutral
2016-03-04,0.003199868296849928,0.004329073850508847,-0.0001882559909153203,0.011372734500099568,neutral
2016-03-07,0.011307961063831584,0.0031240457512566877,0.004329073850508847,0.023586536410616254,positive
