Date,return,prev_day_return,prev_2day_return,prev_week_return,volume_1d,volume_5d,volatility_5d,volatility_21d,ma_5d,ma_21d,rsi_5d,rsi_21d,Target
2023-01-23,-0.04475751777063397,0.0163283206564222,0.018745220449804867,-0.05320037864102811,4080991,4911924.0,0.18527866493162662,0.06540766808529568,93.12893981933594,94.18236868722099,76.91773760337657,64.47615506344275,negative
2023-01-24,-0.08187907637683267,-0.06214320922496408,0.0163283206564222,-0.09162710648150163,12290694,6530255.6,0.24912053334583673,0.0786969573382555,91.36100769042969,93.87537602015904,52.59029666297317,55.25445787035613,negative
2023-01-25,0.0006955153321126506,-0.01800017011352595,-0.06214320922496408,-0.08000003588751292,7167867,6945195.8,0.24474353438464372,0.0789875372135522,89.86436004638672,93.56112452915737,38.50494502189491,52.03291131143884,neutral
2023-01-26,0.025945396189558156,0.005490310947402932,-0.01800017011352595,-0.04120570372478172,5532218,6860495.2,0.23866248609353086,0.07893841567292646,89.12061004638672,93.32198915027436,41.45623618567728,53.12396870306188,positive
2023-01-27,0.05935696300122273,0.014971320670472243,0.005490310947402932,-0.04475751777063397,4920942,6798542.4,0.23359754094705054,0.08000867271959426,88.297607421875,93.14163970947266,49.83456196077742,56.20125007153833,positive
2023-01-30,0.019436008616489087,-0.023167087075379178,0.014971320670472243,-0.08187907637683267,7059868,7394317.8,0.21309705959180578,0.0809468537776712,86.76742858886719,92.93443697974796,32.759969263399924,52.046207842381286,positive
2023-01-31,0.034819774701591255,0.022206400491038947,-0.023167087075379178,0.0006955153321126506,6065155,6149210.0,0.142326173997703,0.0814399601668035,86.77961883544921,92.73521786644345,43.97043009557966,56.85601743674122,positive
2023-02-01,0.015815130033348224,0.006777975013302129,0.022206400491038947,0.025945396189558156,3708557,5457348.0,0.12255010681988897,0.08165067071185582,87.22617645263672,92.587889898391,48.07688108778307,58.46140210846968,positive
2023-02-02,-0.00526496574376234,0.038235724911416025,0.006777975013302129,0.05935696300122273,5880971,5527098.6,0.16130858311724292,0.08539548906392681,88.25340423583984,92.50878252301898,83.51398125569398,68.99950467870785,neutral
2023-02-03,-0.061185509032093965,-0.023276999026702327,0.038235724911416025,0.019436008616489087,3208150,5184540.2,0.1942030445078967,0.08509669091410035,88.5947982788086,92.23081970214844,73.71886398476798,65.22631888107593,negative
2023-02-06,-0.030726058705838777,-0.008426221626594899,-0.023276999026702327,0.034819774701591255,2974811,4367528.8,0.17249849638143394,0.08442452168666072,89.1922393798828,91.99640146891277,68.40986527039898,63.740202084347096,negative
2023-02-07,-0.010472170205744646,0.003433402628161719,-0.008426221626594899,0.015815130033348224,2610509,3676599.6,0.16175057274472676,0.08048726584161454,89.46962280273438,91.64005751836868,73.18866923034643,64.80592569136805,negative
2023-02-08,-0.023011124660014204,-0.014114582610710857,0.003433402628161719,-0.00526496574376234,3003993,3535686.8,0.16958098402764585,0.080799242232198,89.37665405273438,91.22129894438244,65.15622963642383,62.331636474377156,negative
2023-02-09,-0.003991341813088689,-0.020130275881761528,-0.014114582610710857,-0.061185509032093965,4307872,3221067.0,0.0750849657603845,0.08074871744988428,88.25493011474609,90.6697267804827,47.445458810331985,58.416759921035606,neutral
2023-02-10,0.004896234284473611,0.008412377327069898,-0.020130275881761528,-0.030726058705838777,2720302,3123497.4,0.08459542818274467,0.08081893944114528,87.704736328125,90.11670321509952,56.92383168967223,60.884480490851374,neutral
2023-02-13,0.005321604019067783,0.012293642893828727,0.008412377327069898,-0.010472170205744646,2688130,3066161.2,0.10150475412649199,0.08178772165671906,87.5187973022461,89.60613577706474,74.46092274477427,64.72172353825083,neutral
2023-02-14,-0.03975956047433771,-0.009281758436144316,0.012293642893828727,-0.023011124660014204,2944911,3133041.6,0.10092157106961795,0.08167745757994219,87.10881958007812,89.05093529110863,68.53363230045773,63.025504888528715,negative
2023-02-15,-0.03351362638339439,0.005078395962529791,-0.009281758436144316,-0.003991341813088689,3022651,3136773.2,0.09632824672332913,0.08093537595005167,87.03871154785156,88.62237839471726,76.20299923189819,64.62972494240827,negative
2023-02-16,-0.038661909310136466,-0.011386710585199689,0.005078395962529791,0.004896234284473611,3223340,2919866.8,0.07598779605100489,0.07850667176685032,87.12298278808593,88.28609829857236,70.18846931273801,62.58579258699405,negative
2023-02-17,-0.037500054036566866,0.008839235435071924,-0.011386710585199689,0.005321604019067783,3381929,3052192.2,0.07652101671974039,0.07480430621808536,87.21534576416016,88.14298066638764,83.08015166392273,65.34572751873424,negative
2023-02-21,-0.04177345401779731,-0.03310016546409833,0.008839235435071924,-0.03975956047433771,4651364,3444839.0,0.11760701071475156,0.07667576829452605,86.51678619384765,87.78179241362072,61.969321389090325,58.81055323708918,negative
2023-02-22,-0.013821512118774248,-0.002837579890029529,-0.03310016546409833,-0.03351362638339439,3175380,3490932.8,0.11847791918374391,0.07499915947138185,85.93343048095703,87.33771878197079,58.53897231164703,58.18809464449795,negative
2023-02-23,0.011657805627836693,-0.0002754590810840618,-0.002837579890029529,-0.038661909310136466,3520785,3590559.6,0.11286874982133263,0.0596025771511543,85.25704345703124,87.16905357724144,58.24732807296887,58.12976147915811,positive
2023-02-24,0.009090114000896765,-0.010191891015527421,-0.0002754590810840618,-0.037500054036566866,3424028,3630697.2,0.1124469198158156,0.05861498675839143,84.60845336914062,87.0346919468471,47.271835852631135,55.965564698814056,neutral
2023-02-27,0.032096571018300324,0.00436009381241198,-0.010191891015527421,-0.04177345401779731,4252976,3804906.6,0.10488457570186643,0.05854087242119521,83.8795654296875,86.89511290050689,51.89275673801921,57.15698051359238,positive
2023-02-28,0.01533197808791753,-0.00489521945165039,0.00436009381241198,-0.013821512118774248,4043078,3683249.4,0.03834055877014756,0.057094658712646365,83.64638214111328,86.67435782296317,47.240278783310025,56.15457549734675,positive
2023-03-01,-0.006033133812420766,0.022925523299888617,-0.00489521945165039,0.011657805627836693,5877981,4223769.6,0.09008499410158306,0.057688146414873374,83.84250335693359,86.6413080124628,73.87778945501228,62.66174718199203,neutral
2023-03-02,-0.027674431969628932,-0.002812862854063347,0.022925523299888617,0.009090114000896765,9076803,5334973.2,0.09137995978641349,0.0548749100557577,83.9953857421875,86.50614093598865,72.31007766449261,62.1372988280236,negative
2023-03-03,-0.03985448447352169,0.012374951527940992,-0.002812862854063347,0.032096571018300324,3636797,5377527.0,0.08136460046603126,0.05553732109821911,84.52970123291016,86.39267403738839,91.60466493390207,66.0112013518173,negative
2023-03-06,-0.06471326087524132,-0.011953968845187402,0.012374951527940992,0.01533197808791753,3373677,5201667.2,0.10068616866007515,0.046367232623634916,84.78604736328126,86.06955174037388,89.3897163416797,63.915969615656145,negative
2023-03-07,-0.05849188309587128,-0.02583470077185368,-0.011953968845187402,-0.006033133812420766,4033869,5199825.4,0.13707985150524668,0.04705469774119967,84.6856689453125,85.74361274355934,80.68411741965633,58.743910164849176,negative
2023-03-08,-0.04024644025716184,0.0006537182775938621,-0.02583470077185368,-0.027674431969628932,4107901,4845809.4,0.10163129431823387,0.04700710774709591,84.21466979980468,85.45617239815849,82.01106555758278,58.942248065837084,negative
2023-03-09,-0.04087343882073058,-0.01530434933348157,0.0006537182775938621,-0.03985448447352169,4142585,3858965.8,0.10512524143157449,0.047537488274763715,83.53828277587891,85.09391712007069,73.99607955411568,55.59745310512071,negative
2023-03-10,-0.012414517689208204,-0.013836078100141314,-0.01530434933348157,-0.06471326087524132,4417904,4015187.2,0.06715606208470805,0.047502919904178424,82.426416015625,84.73785545712425,61.90947028049436,52.3030576664693,negative
2023-03-13,-0.009994252400427617,-0.005381644694656074,-0.013836078100141314,-0.05849188309587128,5036476,4347747.0,0.0718389826351595,0.04580167052094915,81.43345489501954,84.44539097377232,55.572891879083585,50.974275802982135,neutral
2023-03-14,0.007826207910754723,-0.006956395886956734,-0.005381644694656074,-0.04024644025716184,5707312,4682435.6,0.04629658337497696,0.04488041132405613,80.76788024902343,84.09198034377326,46.402241094473844,49.242879161882854,neutral
2023-03-15,0.014691576303395681,0.0,-0.006956395886956734,-0.04087343882073058,5850473,5030950.0,0.044748242377519,0.04310183864041713,80.09149475097657,83.6877670288086,46.402241094473844,49.24287916188286,positive
2023-03-16,-0.012064726036648765,0.0139132502984336,0.0,-0.012414517689208204,4356550,5073743.0,0.07380394489445781,0.04515698724807786,79.88919982910156,83.37496003650483,62.908777698679884,52.58866984946489,negative
2023-03-17,-0.03080320036895534,-0.011419296614413765,0.0139132502984336,-0.009994252400427617,13617297,6913621.6,0.06937279840156167,0.04496565218445641,79.72859649658203,82.99735187348865,51.39911063676472,49.89031370585749,negative
2023-03-20,-0.01824900969681853,0.012521844217876277,-0.011419296614413765,0.007826207910754723,3255392,6557404.8,0.08064625782124997,0.046358189877176804,79.85368347167969,82.71460542224702,70.3235761290058,53.004782312467846,negative
2023-03-21,-0.02703489192693065,-0.00019172741666062532,0.012521844217876277,0.014691576303395681,3137826,6043507.6,0.0741920220346212,0.04543322194320899,80.08686676025391,82.39472343808129,70.1874386763868,52.961425944122176,negative
2023-03-22,-0.024451165033734013,-0.02636890161000438,-0.00019172741666062532,-0.012064726036648765,3355378,5544488.6,0.12034691284451052,0.043044130499124436,79.89537658691407,82.11124093191964,39.8165265113384,46.497293782559595,negative
2023-03-23,0.016249792240721206,-0.005317956357122511,-0.02636890161000438,-0.03080320036895534,3800051,5433188.8,0.10173320574551893,0.04306533462264175,79.39966888427735,81.81930251348587,28.350628184698422,45.086068047523696,positive
2023-03-24,0.017623739845956665,0.001385977453579823,-0.005317956357122511,-0.01824900969681853,4249268,3559583.0,0.10150777997748121,0.043158728748600314,79.10934600830078,81.53361438569569,29.516864945478233,45.38160169457271,positive
2023-03-27,0.03925259045818841,0.003460587578892005,0.001385977453579823,-0.02703489192693065,3345690,3577642.6,0.08632193102753956,0.04311192882451756,78.67386322021484,81.30160776774089,32.16335692646658,46.10118746854631,positive
2023-03-28,0.030347895135706793,0.002463281997839406,0.003460587578892005,-0.024451165033734013,2945509,3539179.2,0.08872105074658101,0.042946595224608856,78.28007507324219,81.06151144845145,33.90018578846524,46.60387730913483,positive
2023-03-29,0.005012840700051591,0.014252045610974706,0.002463281997839406,0.016249792240721206,3853034,3638710.4,0.05002267868641011,0.044807427811239815,78.53487854003906,80.89421626499721,45.234212194520694,49.590853969040836,neutral
2023-03-30,-0.008721760852695715,-0.003973167878671302,0.014252045610974706,0.017623739845956665,2810241,3440748.4,0.047224803605694664,0.04021792178815729,78.80975646972657,80.62102944510323,40.753573848624015,48.70554159821039,neutral
2023-03-31,-0.011870048398302968,0.022669706265572298,-0.003973167878671302,0.03925259045818841,4319354,3454765.6,0.07518656489215046,0.044743959216813456,79.4228286743164,80.44491032191685,64.89047461184931,53.8215872382695,negative
2023-04-03,-0.022357544927590456,-0.005137428805718436,0.022669706265572298,0.030347895135706793,4804691,3746565.8,0.08563227146783492,0.043293632534088355,79.8984619140625,80.19893173944382,60.559523737604046,52.72554166994958,negative
2023-04-04,-9.571984869649608e-05,-0.02218612228498873,-0.005137428805718436,0.005012840700051591,4154067,3988277.4,0.12525336016299268,0.04522890570850577,79.97722015380859,79.9165525890532,31.529143483641647,47.6405004858355,neutral
2023-04-05,0.02073342035675485,0.0003911802007157128,-0.02218612228498873,-0.008721760852695715,3171792,3852029.0,0.1141920161994277,0.04161032419667938,79.83823699951172,79.74006580171131,31.85251062668162,47.724790145658865,positive
2023-04-06,0.037735867282573166,-0.007136536897399792,0.0003911802007157128,-0.011870048398302968,2893363,3868653.4,0.11543876198669781,0.041716171684433596,79.64983673095703,79.53416442871094,19.850466889213877,46.06615614139859,positive
2023-04-10,0.04145318782476659,0.011815622774142165,-0.007136536897399792,-0.022357544927590456,3444719,3693726.4,0.08768906153444682,0.04175256397765459,79.28693542480468,79.43268476213727,25.83378338504852,48.47402712462818,positive
2023-04-11,0.03912042036249597,0.017516514282120754,0.011815622774142165,-9.571984869649608e-05,3530592,3438906.6,0.11167083382272334,0.04276999367856452,79.28538970947265,79.45106833321708,40.473065913015425,52.38574490064599,positive
2023-04-12,0.01635425744621455,-0.0018171502163022435,0.017516514282120754,0.02073342035675485,3258861,3259865.4,0.07227234066413674,0.04257024596433863,79.6127716064453,79.4830565679641,37.4813817256745,51.99631589899607,positive
