Date,Close,High,Low,Open,Volume
2015-01-28,46.95653533935547,47.50132246438735,46.86573393270279,46.95653533935547,1030300
2015-01-29,47.06829071044922,47.11019577878851,46.586361109660146,46.97749461947349,480300
2015-01-30,46.09745407104492,47.20100046254811,46.06951558064611,46.99845040369837,717200
2015-02-02,46.20219802856445,46.279027504989145,44.9310266850642,46.097430076283565,1303800
2015-02-03,46.56541442871094,46.593352920689576,45.47583988515663,46.06951818571577,790700
2015-02-04,46.56541442871094,46.72605942540746,46.04157969373714,46.48858490795032,579600
2015-02-05,47.4734001159668,47.5502296421465,46.495574142634766,46.684152315888575,532500
2015-02-06,46.2161865234375,47.48735846988122,45.8390249135623,47.270841840196574,1136900
2015-02-09,45.71330642700195,46.418738654629735,45.69235389141179,46.2301605055961,820700
2015-02-10,45.55266571044922,45.95077986358333,45.098674577890876,45.94379390897478,1024300
2015-02-11,45.322181701660156,45.82506390935101,45.16852265722989,45.61552787990563,443500
2015-02-12,45.85300064086914,45.99268776931964,45.37107098888687,45.447900508151356,984600
2015-02-13,45.62948989868164,45.978712986235514,45.252328324676895,45.88093094801815,590200
2015-02-17,45.189476013183594,45.90888021866169,45.000897846244115,45.61552870637863,655300
2015-02-18,45.71330642700195,45.81108847890416,44.82628200511132,45.22439616749092,566700
2015-02-19,44.532928466796875,45.66441056292402,44.45610162298569,45.53869003398091,841300
2015-02-20,45.797119140625,46.00665514135474,44.323397167332246,44.68658952707328,817600
2015-02-23,46.14634704589844,46.18127149255241,45.6923558830088,45.90189190548784,811600
2015-02-24,45.650447845458984,45.96474653004456,45.43393121068768,45.846011945087525,1054000
2015-02-25,46.33491897583008,46.76097158988039,45.43392805493988,45.587581744888354,1236200
2015-02-26,45.71330642700195,46.34190913831769,45.426946226066114,46.34190913831769,930500
2015-02-27,45.94379806518555,46.18825321137816,45.42694928056082,45.797124977469984,875000
2015-03-02,46.4396858215332,46.53746786213126,45.70632051704777,45.943789664579754,679100
2015-03-03,46.25809860229492,46.39079976947737,45.85998444330332,46.39079976947737,563200
2015-03-04,45.61553192138672,46.36286934382865,45.51774985330819,46.13936671268872,545900
2015-03-05,45.99269104003906,46.29302318341556,45.61552937193442,45.72029739008395,414500
2015-03-06,44.854217529296875,45.40599068781223,44.41419566047417,45.40599068781223,1133000
2015-03-09,44.93105697631836,45.154559605127716,44.707554347509,45.063758165199445,548800
2015-03-10,44.66564178466797,44.92406617176903,44.40023144246728,44.840250696740675,851500
2015-03-11,44.707550048828125,45.007882176981205,44.553891007160615,44.770407659298016,1227900
2015-03-12,45.67851638793945,45.7840593231109,44.69346062396873,45.00304911823353,968500
2015-03-13,45.50965881347656,45.98811555026686,45.41115348838483,45.791104900083376,442100
2015-03-16,45.77702713012695,46.37510204438382,45.537801458934055,45.601124006671945,634000
2015-03-17,45.812217712402344,46.25549172655142,45.58002426150311,45.77703493445826,607400
2015-03-18,46.82540512084961,47.01537809775573,45.530755575528175,45.861454246565074,568200
2015-03-19,47.09278869628906,47.41644982861811,46.66358460668932,46.78319745313179,755500
2015-03-20,48.70404815673828,48.7181180418828,47.310893329434485,47.40236637135083,1693300
2015-03-23,48.76034927368164,49.11215553000506,48.485940823200366,48.92217714543344,1010800
2015-03-24,48.14116287231445,48.73220012581761,48.127092985197784,48.73220012581761,748200
2015-03-25,47.24055099487305,48.380405374638535,47.12797576682489,48.25375488799793,554200
2015-03-26,47.31794357299805,47.388303753754144,46.89577712032374,47.036497481835944,727900
2015-03-27,47.12796401977539,47.514947644396166,46.93798565309907,47.31089939077272,453700
2015-03-30,48.02861404418945,48.14822693884185,47.14909799267483,47.296856045152495,566600
2015-03-31,47.54310989379883,48.211539811114804,47.36720671891158,47.993421592059065,1099100
2015-04-01,47.38125991821289,47.73306614404389,46.88169572170931,47.54309314407543,599900
2015-04-02,47.754180908203125,48.11301940762929,47.28979409510498,47.38126178489528,935500
2015-04-06,48.12709426879883,48.16930929941175,47.578277398282154,47.78935791948394,662200
2015-04-07,47.65568161010742,48.18339103630106,47.52903113309544,48.0426653017667,537200
2015-04-08,47.993412017822266,48.03562705356926,47.655680995570705,47.704933659988136,510400
2015-04-09,47.07872009277344,47.98637559292992,46.8465266540646,47.81751007756801,520800
2015-04-10,47.198333740234375,47.74715070054021,47.001323074292586,47.35312936865664,384800
2015-04-13,47.064632415771484,48.02154569721078,47.05759478878157,47.05759478878157,3343400
2015-04-14,47.120941162109375,47.493855016671425,46.888747693674595,47.05761323065506,707300
2015-04-15,46.51581954956055,47.16314171591196,46.50174429438852,47.09981917204882,822700
2015-04-16,46.586185455322266,46.82541650946083,46.23437918663552,46.33992214086907,595900
2015-04-17,46.3117790222168,46.51582731116261,45.86146740803909,46.38917683416651,554100
2015-04-20,46.59321975708008,46.825413166188056,46.25548340127417,46.37510160387169,609500
2015-04-21,47.057613372802734,47.12094130444835,46.58619417289984,46.80431238249758,485400
2015-04-22,47.120941162109375,47.3812744132587,46.90282295317051,47.001328297087326,682400
2015-04-23,47.37422561645508,47.486800812436655,47.050564546820006,47.113887088034,407000
2015-04-24,47.57124328613281,47.77529156273704,47.05760378045494,47.430522928265276,620400
2015-04-27,46.99427795410156,47.97933649492312,46.846519978198906,47.76121297685399,825400
2015-04-28,47.03650665283203,47.275737755812365,46.5299046635925,46.96614645835737,515100
2015-04-29,45.79814147949219,47.40238271400294,45.60113081072897,46.67062496706947,916900
2015-04-30,46.38917541503906,47.70493280979504,46.25548731337242,46.44546570712373,1433200
2015-05-01,46.81134033203125,47.451630305156165,46.07958266337601,46.403243780026635,1051600
2015-05-04,46.94502639770508,47.36719281993016,46.8113383062145,47.02945646126771,674000
2015-05-05,46.19920349121094,47.0153912733526,46.12180567978313,46.71283765635421,749800
2015-05-06,46.1358757019043,46.50175187395822,45.87553712015775,46.192165995493475,815000
2015-05-07,47.135005950927734,47.19129624654046,46.05847954599,46.24142032266234,847000
2015-05-08,48.204505920410156,48.55631225829755,46.79024293902398,47.64161363253484,788800
2015-05-11,47.880828857421875,48.68997887175425,47.71195800617019,48.190414681776105,834800
2015-05-12,48.48593521118164,48.605548036133996,47.05056520734289,47.57123690335778,841900
2015-05-13,48.2326545715332,49.175493048780226,48.11303632818619,48.71814370271214,861100
2015-05-14,49.6539306640625,49.752435978171555,48.253743383680636,48.54222169838944,1185200
2015-05-15,50.81490707397461,50.892304895888415,49.66801500460009,49.82281064842771,2277200
2015-05-18,50.39273452758789,50.98376651357156,50.30126145727761,50.84304614590057,1452600
2015-05-19,50.054988861083984,50.441977852727206,49.83687072114159,50.28718225606992,1552200
2015-05-20,49.963523864746094,50.32939999351444,49.766513228629506,50.15349687296217,1781400
2015-05-21,49.57653045654297,50.160530053348765,49.40062735158725,50.03387960305518,842300
2015-05-22,49.801692962646484,50.11832181534158,49.330273865856256,49.3654566388682,546200
2015-05-26,49.68209457397461,49.857997753922646,49.42175593512146,49.78059992529438,1557300
2015-05-27,49.9283561706543,49.95650132261835,49.576549823311915,49.73134547504478,975700
2015-05-28,49.70319747924805,50.32237468261363,49.35842878165777,50.01278876500011,930000
2015-05-29,49.273990631103516,49.963533356645755,49.06291006722277,49.87206028097301,4217500
2015-06-01,49.47099304199219,49.808729403186135,49.041788988540695,49.2880576574771,961200
2015-06-02,48.66887664794922,49.36545690677632,48.50704877474596,49.36545690677632,888900
2015-06-03,47.98637008666992,48.86588570679318,47.8878647666671,48.66887506678754,740500
2015-06-04,47.578285217285156,48.035629105784054,47.3038767369306,47.85972595847277,800100
2015-06-05,46.85356521606445,47.31091452614362,46.62137711426681,47.19833929014153,838400
2015-06-08,46.740989685058594,46.90282296045487,46.55804888855381,46.867640179848266,614600
2015-06-09,46.318824768066406,46.874679438507286,46.1992118988692,46.69173863564525,543000
2015-06-10,46.81838607788086,47.26166011203622,46.31178411419561,46.38214430512112,609400
2015-06-11,47.63478469848633,47.64188528889912,46.818390118249496,47.13785169286228,855400
2015-06-12,47.70575714111328,47.84064122947011,47.27981394481366,47.54958212152731,831300
2015-06-15,47.63478469848633,47.94714568268633,47.31532854003709,47.66318164397393,612800
2015-06-16,48.60734176635742,48.77061737222835,47.244321384805474,47.272712903613126,1141500
2015-06-17,48.72802734375,49.16107114743916,48.53635479242354,49.1042772743936,4362200
