report_date,gross_margin,profit_margin,current_ratio,debt_to_equity,revenue_growth,eps_estimate,eps_actual,eps_difference,surprise_percent
2024-09-30 00:00:00-04:00,0.1917134916685882,0.11797473270306678,2.8723810324533376,1.3190488437386143,,0,0,0,0
2024-07-01 00:00:00-04:00,0.20395344330319992,0.12797391730600427,2.779038678117934,1.3259804890724118,0.06458816247770005,0,0,0,0
2024-04-01 00:00:00-04:00,0.21386503207803942,0.13669476115869766,2.7259653863696998,1.3929492232647183,-0.0031691385187126997,0,0,0,0
2024-01-02 00:00:00-05:00,0.21627040962474936,0.15614877817685036,2.500011707317073,1.5709373504295034,0.03800189837951584,0,0,0,0
2023-10-02 00:00:00-04:00,0.21922864633641506,0.14126535117979855,2.607517297373623,1.3740412279771081,-0.04188793160434523,0,0,0,0
