report_date,gross_margin,profit_margin,current_ratio,debt_to_equity,revenue_growth,eps_estimate,eps_actual,eps_difference,surprise_percent
2024-09-30 00:00:00-04:00,0.41262643540037236,0.14938975609658128,0.8466727405438933,2.001546503672203,,0,0,0,0
2024-07-01 00:00:00-04:00,0.4019055377733215,0.08719968377617524,0.8584518190224445,2.0962815216269073,-0.3056119945345497,0,0,0,0
2024-04-01 00:00:00-04:00,0.5152813819941225,0.24516278384836948,0.9708649682003307,2.0157956345308885,0.5679828197909838,0,0,0,0
2024-01-02 00:00:00-05:00,0.42269291723228725,0.13136146739823817,0.968006071098063,1.9038036772099927,-0.18311834082494527,0,0,0,0
2023-10-02 00:00:00-04:00,0.44893030894191954,0.17114825905193654,1.0864777759199205,2.0082545291407485,0.14033135988673417,0,0,0,0
2023-06-30 00:00:00-04:00,,,,,0.0,0,0,0,0
