report_date,gross_margin,profit_margin,current_ratio,debt_to_equity,revenue_growth,eps_estimate,eps_actual,eps_difference,surprise_percent
2024-09-30 00:00:00-04:00,0.5591861635603819,0.18479166031174693,3.084936731990316,0.5284618522794895,,0,0,0,0
2024-07-01 00:00:00-04:00,0.5694574524412156,0.14009259135854374,2.8634694839282386,0.5937564172646472,-0.37059832840191564,0,0,0,0
2024-04-01 00:00:00-04:00,0.562095861665128,0.13289287507892614,3.3937593837717865,0.48784180827419443,0.1628539268937792,0,0,0,0
2024-01-02 00:00:00-05:00,0.5874286278277288,0.24989889810146337,2.8560858792247923,0.5908539628075411,0.6257296110061077,0,0,0,0
2023-10-02 00:00:00-04:00,0.5339456565440097,0.16351850478108484,2.8705684825978746,0.5868115401113011,-0.3001973329607571,0,0,0,0
