report_date,gross_margin,profit_margin,current_ratio,debt_to_equity,revenue_growth,eps_estimate,eps_actual,eps_difference,surprise_percent
2024-09-30 00:00:00-04:00,0.4239816408491107,0.1451520367183018,1.2336832496576906,3.2272222907163113,,0,0,0,0
2024-07-01 00:00:00-04:00,0.40945861854387056,0.12321095208462975,1.1807753164556962,3.2255404223416217,-0.07802639127940336,0,0,0,0
2024-04-01 00:00:00-04:00,0.4296875,0.13189338235294118,1.3468409586056644,3.195947646614649,0.3540759178593653,0,0,0,0
2024-01-02 00:00:00-05:00,0.42717948717948717,0.15846153846153846,0.9806563039723661,3.3658536585365852,-0.10386029411764708,0,0,0,0
2023-10-02 00:00:00-04:00,0.37298266586969514,0.10520023909145249,0.9006987863184994,3.4448928472028943,-0.14205128205128204,0,0,0,0
2023-06-30 00:00:00-04:00,,,,,0.0,0,0,0,0
