Date,Close,High,Low,Open,Volume
2015-01-28,56.093605041503906,58.18100422390983,54.94595456865084,55.203758592406864,3934500
2015-01-29,56.19340896606445,56.3514211747771,54.89606426883138,56.076980921177004,2573700
2015-01-30,55.212074279785156,56.22666681839259,55.14554216532035,55.83579857697645,2129500
2015-02-02,55.61125564575195,55.644521700007786,53.86482269400191,54.995843159295745,2809100
2015-02-03,56.700706481933594,56.76723860748867,55.5613676250006,55.5613676250006,2323400
2015-02-04,56.52604293823242,56.875326947433685,56.22665483181697,56.3763488850247,1811600
2015-02-05,57.590538024902344,57.62380407900643,56.42625151066335,56.526049672975624,1832000
2015-02-06,57.0915641784668,57.91487845843279,56.92523389549034,57.38263424261119,1505700
2015-02-09,57.57392501831055,57.8234109798225,56.80050648240297,56.90861643123952,1982700
2015-02-10,57.84833526611328,58.03961346868967,57.29946129954029,57.96476326947271,1546800
2015-02-11,57.956451416015625,58.10614546934213,57.515687354790444,57.74022526235505,1337800
2015-02-12,58.530269622802734,58.896189806593995,58.01466174002403,58.13108973580309,1531300
2015-02-13,58.8463134765625,58.94610530907372,58.2475371020871,58.51365923020372,1878000
2015-02-17,59.07917022705078,59.25381228081198,58.729886119528395,58.80472999477515,1142500
2015-02-18,58.871246337890625,59.045888344852514,58.66333828033833,58.871246337890625,1011000
2015-02-19,59.04590606689453,59.30371010528457,58.49702558468725,58.738199765215995,1102700
2015-02-20,59.403499603271484,59.48666157012576,58.51365323374283,59.01263137971987,1498100
2015-02-23,59.345298767089844,59.35361686907736,58.563562146435224,58.90453453454297,1252300
2015-02-24,59.7777214050293,59.99394755775857,58.937777435118,59.328639246984004,1527600
2015-02-25,60.25369644165039,60.287090887327444,59.134791394839766,59.134791394839766,1777100
2015-02-26,60.437381744384766,60.729637247199655,60.28708128057118,60.362234697754616,1688400
2015-02-27,60.22863006591797,60.43738035137242,60.03658337080964,60.22863006591797,1859900
2015-03-02,60.91335678100586,60.95510940416257,60.078355282318704,60.22865580690463,1339300
2015-03-03,60.98849105834961,61.03023729782855,60.3288393172653,60.63779206806799,1675600
2015-03-04,60.71294403076172,61.00519321296125,60.12844566636265,60.70459223396905,1851200
2015-03-05,60.55427551269531,60.94672703954575,60.38727784493254,60.93838161554448,1045300
2015-03-06,60.178550720214844,60.754703725530035,59.902998728928864,60.41235009322532,1760200
2015-03-09,60.22863006591797,60.337184291508294,59.9196837205994,60.103384991087815,1200700
2015-03-10,59.66084671020508,60.14514904487499,59.452096362904776,59.93639869757469,2649700
2015-03-11,59.33517837524414,59.79443154586336,59.26003133126267,59.69422911666833,1660100
2015-03-12,59.87796401977539,60.053313591449864,59.26841641879601,59.435414190707895,2200500
2015-03-13,59.3184814453125,60.15348258102261,58.90933267256941,59.8862824724175,1708900
2015-03-16,60.696224212646484,60.863221863006146,59.68587377570091,59.69421919883249,1485400
2015-03-17,60.161834716796875,60.52923088661357,59.8862828115195,60.512533666848185,1390300
2015-03-18,61.222293853759766,61.33919352380994,59.7359925883611,60.1451414335367,1357000
2015-03-19,60.44572448730469,61.088678852543666,60.37892287549112,60.98847643482332,1435100
2015-03-20,61.30577087402344,61.56462551170453,60.570972299612265,60.6962237216448,1658800
2015-03-23,61.013553619384766,61.422702532199175,60.90500572798042,61.33085186618192,1105500
2015-03-24,60.4791374206543,60.97178507282364,60.4791374206543,60.97178507282364,956100
2015-03-25,58.94273376464844,60.646137038222825,58.94273376464844,60.47078754439876,1498800
2015-03-26,58.95943069458008,59.067978548809364,58.14947857375656,58.57533093666902,1635100
2015-03-27,58.9010009765625,59.326853484845465,58.391649600326375,58.97614804655376,1135900
2015-03-30,59.89467239379883,60.15352087206333,59.30181560397181,59.35192003598477,1079000
2015-03-31,59.80278396606445,60.20358094592805,59.59403368097417,59.81112939066981,1780900
2015-04-01,59.35188674926758,59.86958341545329,58.909337133120346,59.86123799026252,1525600
2015-04-02,59.009517669677734,59.73597081496252,59.009517669677734,59.47712254999351,1523900
2015-04-06,59.418704986572266,59.66920159395534,58.55864815994647,58.825848363488305,1448500
2015-04-07,59.234981536865234,59.56897688867934,58.91767703386766,59.33517759418827,1182600
2015-04-08,59.07634353637695,59.67754550755531,58.80914336813707,59.418697136291385,1542000
2015-04-09,59.2099494934082,59.46879787642167,58.80914603757802,59.06799442059148,1169300
2015-04-10,59.28507995605469,59.37693058957451,59.034577069990995,59.19322932253487,861300
2015-04-13,58.700592041015625,59.36858923709331,58.683888448045046,59.059642843233256,866000
2015-04-14,58.56696319580078,58.934365634012174,58.316460375101855,58.62541300455701,1565700
2015-04-15,59.126441955566406,59.34354408444917,58.583696189191336,58.68389227132602,1729900
2015-04-16,58.892642974853516,59.23499657911981,58.692244438764845,58.81749591277824,1607800
2015-04-17,58.26637649536133,58.491830362798666,57.74032808892906,58.491830362798666,1722200
2015-04-20,58.97612380981445,59.051277219476056,58.575326860128094,58.60872766769407,1375900
2015-04-21,58.45843505859375,59.26838723166882,58.341535401712136,59.084685950696716,1587500
2015-04-22,58.56696319580078,58.68386281331325,55.64446001688636,55.85321024395168,4068300
2015-04-23,57.4063606262207,58.27476306416052,57.297812710436986,58.13281431954565,2173600
2015-04-24,57.48149490356445,58.558647503740644,57.13914763281063,58.27475007777676,1931600
2015-04-27,57.489837646484375,57.890641069453984,57.22263748802274,57.882289272783666,1793400
2015-04-28,57.04727554321289,57.73197619814471,56.67987301647532,57.41467806995047,2111400
2015-04-29,56.487823486328125,57.030575454273695,56.153821785242194,56.729974560351614,1734900
2015-04-30,55.569332122802734,56.312482677341436,55.26873118270242,56.29577908591722,1913200
2015-05-01,56.838531494140625,56.85522871511613,55.786428197183135,55.894982430461496,1585800
2015-05-04,57.78207778930664,57.840527615750794,56.83852877083579,56.84688056620018,1830300
2015-05-05,56.84687423706055,58.2079236844702,56.838522442626015,57.640122703421206,2117200
2015-05-06,56.59638595581055,57.29779034638431,56.30413678080241,57.0305901905834,1477300
2015-05-07,57.07233810424805,57.28108843116231,56.38763728679145,56.5462895738237,1152600
2015-05-08,57.53994369506836,57.74869402389292,57.372939609676024,57.56499271523859,1727200
2015-05-11,58.024234771728516,58.13278901080868,57.33953400517355,57.38128661567421,1514500
2015-05-12,57.43973922729492,57.67353856808172,57.15583547737221,57.49818906249162,996500
2015-05-13,57.99919891357422,58.36660158357057,57.48984752855396,57.59840179226491,1135300
2015-05-14,58.55028533935547,58.65883319992048,58.09938393534517,58.38328128015528,2138800
2015-05-15,58.625450134277344,58.69225177817859,58.28310285775543,58.541951264678495,1538100
2015-05-18,59.017887115478516,59.10138596426059,58.29143375291147,58.450086024985076,862900
2015-05-19,58.9010009765625,59.318501686883565,58.800798512685546,59.18489840171429,1160500
2015-05-20,58.77574157714844,59.101391577716456,58.63379288368123,58.834191413902836,711300
2015-05-21,58.6755256652832,59.0763290043276,58.55862601859379,58.63377943178153,1209600
2015-05-22,58.41667938232422,58.58368343377788,58.27473071650349,58.39998216245544,1417200
2015-05-26,57.61507797241211,58.39998107322195,57.590028957799554,58.19957621521536,1574000
2015-05-27,58.73097229003906,58.73097229003906,57.84161961516365,57.89195840018136,1585300
2015-05-28,58.37019348144531,58.68063091139209,58.30307083694314,58.49604683959496,1316300
2015-05-29,57.8919563293457,58.46248601008741,57.80805622359469,58.46248601008741,2032800
2015-06-01,57.8919563293457,58.135271116841054,57.38854929367189,57.92551765187965,1360900
2015-06-02,58.05138397216797,58.571568584666004,57.489239695674506,57.79967719754886,1508600
2015-06-03,58.31985092163086,58.596720610227685,57.891952092101526,58.21077503108708,1057800
2015-06-04,57.12006378173828,58.13526976032267,57.01937981648576,58.05975518609138,1455100
2015-06-05,57.64023208618164,57.7409160231719,56.75087971351472,57.06131705169365,1495200
2015-06-08,57.329830169677734,57.8751905690643,57.321438237055744,57.69899198984773,1159200
2015-06-09,57.229129791259766,57.43049130833415,56.834792286162326,57.128445832138965,1311700
2015-06-10,57.8583984375,57.94229854822583,57.12006850147733,57.346599440553874,1097600
2015-06-11,58.06816482543945,58.47927994021867,57.942311430785125,58.051387360031335,1274300
2015-06-12,57.732547760009766,58.05137715725438,57.564747530741975,57.70737836573644,1148900
2015-06-15,57.00261688232422,57.41373197649426,56.52437912754744,57.33821738301938,1234500
2015-06-16,58.01780319213867,58.02619512212443,57.01098283235983,57.12005871867358,1210300
2015-06-17,57.81644821166992,58.63028627954368,57.56474149300034,58.185609957572815,1309400
2015-06-18,58.454105377197266,58.57995876073265,57.69899147715394,57.80806739676347,1327500
2015-06-19,57.8248291015625,58.45408944657675,57.79965971194869,58.01780509054713,1790300
2015-06-22,58.19400405883789,58.395365600582636,57.950689262027666,58.36180427676384,913500
2015-06-23,58.361793518066406,58.504430718293825,57.80804778005656,58.3701854477661,1476400
2015-06-24,57.14522933959961,58.37018869608382,57.11166802009998,58.34501930675089,1743700
2015-06-25,55.8279914855957,57.42211934177122,55.786038225761324,57.13685125746864,2806400
2015-06-26,55.47560119628906,56.029347039923564,55.08965557165458,55.970616323156754,2763100
2015-06-29,53.69689178466797,55.32458086526458,53.53748028939253,55.01414340521387,3264700
2015-06-30,53.9485969543457,54.46878148161372,53.285771996956385,54.28419739729224,4001800
2015-07-01,53.99055099487305,54.51913392508378,53.62977470963754,54.43522740201167,2141100
2015-07-02,53.99892807006836,54.27580415722065,53.69688259338718,53.889858581720745,1395100
2015-07-06,53.45356750488281,53.8059517585049,53.05084127192175,53.38644806634777,2139900
2015-07-07,53.21866226196289,53.63816929338269,52.463548325173385,53.45358517537089,3259300
2015-07-08,51.81749725341797,52.99211799813256,51.75037780546561,52.58099977730724,2795600
2015-07-09,51.79233169555664,52.76558776731242,51.77555103217999,52.65651505565633,2066900
2015-07-10,52.362857818603516,52.723634054734354,52.07759296214155,52.58939195761014,1766100
2015-07-13,52.48030090332031,52.824296356956616,52.33767012525345,52.65649299407924,1828500
2015-07-14,52.93337631225586,53.0760071099641,52.46352747161392,52.4887000598909,2307600
2015-07-15,52.76557922363281,53.05923598429956,52.67328719029709,52.9921133416613,2051900
2015-07-16,52.68168258666992,53.34450432370064,52.48031784609179,53.09279759783198,1468800
2015-07-17,52.186668395996094,52.82431759054399,52.03564562875871,52.790756264361406,2368900
2015-07-20,52.337677001953125,52.530649774412964,51.918170139931725,52.22021559268047,1463700
2015-07-21,52.329288482666016,52.79913735095987,52.085976919280434,52.27894970431624,1823100
2015-07-22,51.767154693603516,52.589387874726604,51.557401233095064,52.0943695799033,6561500
2015-07-23,51.29730987548828,52.09437372902025,51.09594832968942,51.767158816659055,3515800
2015-07-24,50.584144592285156,51.582569898040376,50.49185255886722,51.26374374639218,3956700
2015-07-27,50.2149772644043,50.819068256045405,50.08912710820161,50.38278067325836,2390500
2015-07-28,50.9029655456543,51.23857234480606,50.18141636847019,50.53380062705427,2489400
2015-07-29,50.86941146850586,51.2805264695229,50.82746141542427,50.92814218293687,2695500
2015-07-30,50.928138732910156,51.05398888362946,50.72677401094213,50.760335331367415,4168600
2015-07-31,51.112728118896484,51.414773651933224,50.79390512343256,51.154681376717086,2318500
2015-08-03,51.14629364013672,51.314097083430376,50.77712862535826,51.06239351878213,1705600
2015-08-04,51.196632385253906,51.456727865887174,50.97009823126705,51.07917094257575,2544700
2015-08-05,52.513893127441406,52.648135256646114,51.532244957156806,51.73360975125628,2431400
2015-08-06,51.708431243896484,52.53905327185578,51.68325864870263,52.362861108420084,2005300
2015-08-07,51.9433479309082,52.06080935918388,51.47349901722165,51.59935237642208,1137700
2015-08-10,53.747222900390625,53.755614830861234,52.25377933499264,52.29573258617828,2302700
2015-08-11,52.67329025268555,53.37806203844342,52.63134019888957,53.15152790724439,2479300
2015-08-12,52.505489349365234,52.597778186273274,51.55740278319877,52.3376859357966,1760700
2015-08-13,51.89300537109375,52.93338395392858,51.867835979766596,52.47192697628901,1659100
2015-08-14,52.46354675292969,52.52227747952163,51.73360543629804,51.767166765946165,1097700
2015-08-17,52.471927642822266,52.61455846293305,51.81749465474867,52.22861285495623,1001300
2015-08-18,52.32090377807617,52.53065723889233,52.0859809261489,52.362853830122646,1441800
2015-08-19,52.337677001953125,52.77396452252538,51.70002477935392,52.11953164137532,1628000
2015-08-20,51.07076644897461,52.00207223054559,51.045597060472744,51.81748817997593,2398600
2015-08-21,49.30884552001953,50.90296995254147,49.27528419708208,50.44151296419522,2427500
2015-08-24,47.1861457824707,48.94807379074784,45.57523734009988,45.99474431355484,4498200
2015-08-25,46.59043884277344,48.68797350273023,46.55688072065789,48.68797350273023,2545200
2015-08-26,48.00841522216797,48.86932599192127,46.61576478468389,48.742720235888854,3454200
2015-08-27,49.01280975341797,49.493906477178,48.185660943800414,48.497951065252785,2262000
2015-08-28,50.00033187866211,50.152254296047715,49.41794919652352,49.41794919652352,2819900
2015-08-31,50.042518615722656,50.641778893226956,49.620503791612435,49.80618812481297,2556200
2015-09-01,48.877769470214844,49.46859102107103,48.5654793209394,48.995933136442396,3042200
2015-09-02,49.831512451171875,49.831512451171875,48.936839842562236,49.54454223480408,2244300
2015-09-03,49.915924072265625,50.70931418009832,49.8484033595223,50.202894345790966,1887000
2015-09-04,49.14784240722656,49.468574551432724,48.81867138383589,49.29132911110196,2420500
2015-09-08,50.878108978271484,50.90343205852657,49.16472972793386,49.71335031750607,1838500
2015-09-09,50.312625885009766,51.51958897229524,50.22822095809404,51.384544308948826,1702200
2015-09-10,50.8359260559082,51.198859210217876,50.03409691918407,50.10162086404117,2010700
2015-09-11,51.28325653076172,51.3254606025434,50.261981100130136,50.42234884557582,1937700
2015-09-14,51.25791549682617,51.34232038581643,50.94562545685548,51.2832353536646,2142600
2015-09-15,52.042877197265625,52.177921836108574,51.28324909145023,51.42673583131232,1645800
2015-09-16,52.9713020324707,53.02194497306924,51.772781415765245,51.96690785848298,2226400
2015-09-17,52.633705139160156,53.38489123586158,52.473337397357454,52.72654894342097,2603200
2015-09-18,51.781227111816406,52.18636425049616,51.50269895115703,51.83187005908092,3813000
2015-09-21,51.781227111816406,52.48177339357704,51.57866176219471,51.94159483496161,2087700
